2026-02-22 23:10:26,977 [INFO] === Starting Phase 2: Node2Vec Embedding Generation ===
2026-02-22 23:10:26,978 [INFO] Loading Phase 0 data and rebuilding Property Graph...
2026-02-22 23:10:30,643 [INFO] Directed Graph Built: 30935 nodes, 105617 edges.
2026-02-22 23:10:30,657 [INFO] Graph topology verified successfully against Phase-0.
2026-02-22 23:10:30,657 [INFO] Converting directed graph to undirected graph explicitly...
2026-02-22 23:10:31,499 [INFO] Targeting 20000 Transaction (TX) nodes for embedding extraction.
2026-02-22 23:10:31,499 [INFO] Initializing Node2Vec on full graph with 8 workers...
2026-02-22 23:16:33,129 [INFO] Node2Vec walks completed. Training Word2Vec model...
2026-02-22 23:16:33,132 [INFO] collecting all words and their counts
2026-02-22 23:16:33,133 [INFO] PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
2026-02-22 23:16:33,160 [INFO] PROGRESS: at sentence #10000, processed 300000 words, keeping 29299 word types
2026-02-22 23:16:33,190 [INFO] PROGRESS: at sentence #20000, processed 600000 words, keeping 30697 word types
2026-02-22 23:16:33,221 [INFO] PROGRESS: at sentence #30000, processed 900000 words, keeping 30926 word types
2026-02-22 23:16:33,251 [INFO] PROGRESS: at sentence #40000, processed 1200000 words, keeping 30935 word types
2026-02-22 23:16:33,281 [INFO] PROGRESS: at sentence #50000, processed 1500000 words, keeping 30935 word types
2026-02-22 23:16:33,312 [INFO] PROGRESS: at sentence #60000, processed 1800000 words, keeping 30935 word types
2026-02-22 23:16:33,348 [INFO] PROGRESS: at sentence #70000, processed 2100000 words, keeping 30935 word types
2026-02-22 23:16:33,390 [INFO] PROGRESS: at sentence #80000, processed 2400000 words, keeping 30935 word types
2026-02-22 23:16:33,435 [INFO] PROGRESS: at sentence #90000, processed 2700000 words, keeping 30935 word types
2026-02-22 23:16:33,480 [INFO] PROGRESS: at sentence #100000, processed 3000000 words, keeping 30935 word types
2026-02-22 23:16:33,538 [INFO] PROGRESS: at sentence #110000, processed 3300000 words, keeping 30935 word types
2026-02-22 23:16:33,587 [INFO] PROGRESS: at sentence #120000, processed 3600000 words, keeping 30935 word types
2026-02-22 23:16:33,628 [INFO] PROGRESS: at sentence #130000, processed 3900000 words, keeping 30935 word types
2026-02-22 23:16:33,666 [INFO] PROGRESS: at sentence #140000, processed 4200000 words, keeping 30935 word types
2026-02-22 23:16:33,708 [INFO] PROGRESS: at sentence #150000, processed 4500000 words, keeping 30935 word types
2026-02-22 23:16:33,746 [INFO] PROGRESS: at sentence #160000, processed 4800000 words, keeping 30935 word types
2026-02-22 23:16:33,783 [INFO] PROGRESS: at sentence #170000, processed 5100000 words, keeping 30935 word types
2026-02-22 23:16:33,822 [INFO] PROGRESS: at sentence #180000, processed 5400000 words, keeping 30935 word types
2026-02-22 23:16:33,857 [INFO] PROGRESS: at sentence #190000, processed 5700000 words, keeping 30935 word types
2026-02-22 23:16:33,906 [INFO] PROGRESS: at sentence #200000, processed 6000000 words, keeping 30935 word types
2026-02-22 23:16:33,950 [INFO] PROGRESS: at sentence #210000, processed 6300000 words, keeping 30935 word types
2026-02-22 23:16:33,988 [INFO] PROGRESS: at sentence #220000, processed 6600000 words, keeping 30935 word types
2026-02-22 23:16:34,031 [INFO] PROGRESS: at sentence #230000, processed 6900000 words, keeping 30935 word types
2026-02-22 23:16:34,072 [INFO] PROGRESS: at sentence #240000, processed 7200000 words, keeping 30935 word types
2026-02-22 23:16:34,110 [INFO] PROGRESS: at sentence #250000, processed 7500000 words, keeping 30935 word types
2026-02-22 23:16:34,148 [INFO] PROGRESS: at sentence #260000, processed 7800000 words, keeping 30935 word types
2026-02-22 23:16:34,189 [INFO] PROGRESS: at sentence #270000, processed 8100000 words, keeping 30935 word types
2026-02-22 23:16:34,229 [INFO] PROGRESS: at sentence #280000, processed 8400000 words, keeping 30935 word types
2026-02-22 23:16:34,270 [INFO] PROGRESS: at sentence #290000, processed 8700000 words, keeping 30935 word types
2026-02-22 23:16:34,329 [INFO] PROGRESS: at sentence #300000, processed 9000000 words, keeping 30935 word types
2026-02-22 23:16:34,376 [INFO] collected 30935 word types from a corpus of 9280500 raw words and 309350 sentences
2026-02-22 23:16:34,376 [INFO] Creating a fresh vocabulary
2026-02-22 23:16:34,422 [INFO] Word2Vec lifecycle event {'msg': 'effective_min_count=1 retains 30935 unique words (100.00% of original 30935, drops 0)', 'datetime': '2026-02-22T23:16:34.418482', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'prepare_vocab'}
2026-02-22 23:16:34,422 [INFO] Word2Vec lifecycle event {'msg': 'effective_min_count=1 leaves 9280500 word corpus (100.00% of original 9280500, drops 0)', 'datetime': '2026-02-22T23:16:34.422514', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'prepare_vocab'}
2026-02-22 23:16:34,498 [INFO] deleting the raw counts dictionary of 30935 items
2026-02-22 23:16:34,499 [INFO] sample=0.001 downsamples 30 most-common words
2026-02-22 23:16:34,499 [INFO] Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 8470618.16702939 word corpus (91.3%% of prior 9280500)', 'datetime': '2026-02-22T23:16:34.499607', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'prepare_vocab'}
2026-02-22 23:16:34,636 [INFO] estimated required memory for 30935 words and 128 dimensions: 47144940 bytes
2026-02-22 23:16:34,636 [INFO] resetting layer weights
2026-02-22 23:16:34,655 [INFO] Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2026-02-22T23:16:34.655080', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'build_vocab'}
2026-02-22 23:16:34,655 [INFO] Word2Vec lifecycle event {'msg': 'training model with 8 workers on 30935 vocabulary and 128 features, using sg=1 hs=0 sample=0.001 negative=5 window=5 shrink_windows=True', 'datetime': '2026-02-22T23:16:34.655377', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'train'}
2026-02-22 23:16:35,657 [INFO] EPOCH 0 - PROGRESS: at 4.43% examples, 374943 words/s, in_qsize 14, out_qsize 3
2026-02-22 23:18:20,476 [INFO] EPOCH 4 - PROGRESS: at 25.92% examples, 365947 words/s, in_qsize 12, out_qsize 1
2026-02-22 23:18:21,476 [INFO] EPOCH 4 - PROGRESS: at 29.97% examples, 362727 words/s, in_qsize 13, out_qsize 3
2026-02-22 23:18:22,477 [INFO] EPOCH 4 - PROGRESS: at 34.09% examples, 360932 words/s, in_qsize 16, out_qsize 3
2026-02-22 23:18:23,477 [INFO] EPOCH 4 - PROGRESS: at 38.19% examples, 359456 words/s, in_qsize 16, out_qsize 0
2026-02-22 23:18:24,477 [INFO] EPOCH 4 - PROGRESS: at 42.37% examples, 358933 words/s, in_qsize 16, out_qsize 0
2026-02-22 23:18:25,477 [INFO] EPOCH 4 - PROGRESS: at 46.52% examples, 358238 words/s, in_qsize 15, out_qsize 4
2026-02-22 23:18:26,477 [INFO] EPOCH 4 - PROGRESS: at 50.86% examples, 358992 words/s, in_qsize 16, out_qsize 3
2026-02-22 23:18:27,477 [INFO] EPOCH 4 - PROGRESS: at 55.01% examples, 358443 words/s, in_qsize 15, out_qsize 2
2026-02-22 23:18:28,477 [INFO] EPOCH 4 - PROGRESS: at 59.14% examples, 357827 words/s, in_qsize 16, out_qsize 3
2026-02-22 23:18:29,477 [INFO] EPOCH 4 - PROGRESS: at 63.32% examples, 357541 words/s, in_qsize 10, out_qsize 1
2026-02-22 23:18:30,477 [INFO] EPOCH 4 - PROGRESS: at 67.59% examples, 357825 words/s, in_qsize 12, out_qsize 5
2026-02-22 23:18:31,477 [INFO] EPOCH 4 - PROGRESS: at 71.81% examples, 357773 words/s, in_qsize 16, out_qsize 2
2026-02-22 23:18:32,478 [INFO] EPOCH 4 - PROGRESS: at 75.86% examples, 356999 words/s, in_qsize 15, out_qsize 1
2026-02-22 23:18:33,478 [INFO] EPOCH 4 - PROGRESS: at 79.95% examples, 356402 words/s, in_qsize 15, out_qsize 8
2026-02-22 23:18:34,478 [INFO] EPOCH 4 - PROGRESS: at 84.02% examples, 355814 words/s, in_qsize 11, out_qsize 2
2026-02-22 23:18:35,478 [INFO] EPOCH 4 - PROGRESS: at 88.28% examples, 356076 words/s, in_qsize 8, out_qsize 5
2026-02-22 23:18:36,479 [INFO] EPOCH 4 - PROGRESS: at 92.56% examples, 356366 words/s, in_qsize 11, out_qsize 5
2026-02-22 23:18:37,479 [INFO] EPOCH 4 - PROGRESS: at 96.52% examples, 355459 words/s, in_qsize 14, out_qsize 4
2026-02-22 23:18:38,362 [INFO] EPOCH 4: training on 9280500 raw words (8471483 effective words) took 23.9s, 354641 effective words/s
2026-02-22 23:18:38,363 [INFO] Word2Vec lifecycle event {'msg': 'training on 46402500 raw words (42354587 effective words) took 123.7s, 342376 effective words/s', 'datetime': '2026-02-22T23:18:38.363196', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'train'}
2026-02-22 23:18:38,363 [INFO] Word2Vec lifecycle event {'params': 'Word2Vec<vocab=30935, vector_size=128, alpha=0.025>', 'datetime': '2026-02-22T23:18:38.363337', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'created'}
2026-02-22 23:18:38,363 [INFO] Node2Vec Training Complete in 486.86 seconds.
2026-02-22 23:18:38,363 [INFO] Extracting embeddings for TX nodes...
2026-02-22 23:18:39,963 [INFO] Saving 20000 embeddings to /home/ubuntu/Graph/graph1/ieee-fraud-detection/phase2/artifacts/tx_embeddings.parquet
2026-02-22 23:18:40,087 [INFO] Saving full node2vec model to /home/ubuntu/Graph/graph1/ieee-fraud-detection/phase2/artifacts/node2vec.model
2026-02-22 23:18:40,088 [INFO] Word2Vec lifecycle event {'fname_or_handle': '/home/ubuntu/Graph/graph1/ieee-fraud-detection/phase2/artifacts/node2vec.model', 'separately': 'None', 'sep_limit': 10485760, 'ignore': frozenset(), 'datetime': '2026-02-22T23:18:40.088109', 'gensim': '4.4.0', 'python': '3.13.7 (main, Jan 22 2026, 20:15:57) [GCC 15.2.0]', 'platform': 'Linux-6.17.0-14-generic-x86_64-with-glibc2.42', 'event': 'saving'}
2026-02-22 23:18:40,088 [INFO] not storing attribute cum_table
2026-02-22 23:18:40,125 [INFO] saved /home/ubuntu/Graph/graph1/ieee-fraud-detection/phase2/artifacts/node2vec.model
2026-02-22 23:18:40,125 [INFO] === Phase 2 Embeddings Generation Complete ===
